Identification,MachineType,ProgramHeaderOffset,SectionHeaderOffset,Flags,HeaderSize,SizeProgramHeader,EntriesProgram,SizeSectionHeader,EntriesSection,StringTableIndex,.text_type,.text_size,.text_alignment,.bss_type,.bss_size,.bss_alignment,.comment_size,.comment_entsize,.data_type,.data_size,.data_alignment,.dynamic_type,.dynamic_size,.dynamic_entsize,.dynamic_table_index_link,.dynamic_alignment,.dynstr_type,.dynstr_size,.dynsym_type,.dynsym_size,.dynsym_entsize,.dynsym_table_index_link,.dynsym_info,.dynsym_alignment,.fini_type,.fini_size,.fini_alignment,.hash_type,.hash_table_index_link,.hash_alignment,.gnu.hash_type,.gnu.hash_size,.gnu.hash_entsize,.gnu.hash_table_index_link,.gnu.hash_alignment,.init_type,.init_size,.init_alignment,.got_type,.got_flags,.got_size,.got_entsize,.got_alignment,.interp_type,.interp_size,.plt_type,.plt_flags,.plt_size,.plt_entsize,.plt_alignment,.rodata_type,.rodata_flags,.rodata_size,.rodata_entsize,.rodata_alignment,.shstrtab_size,.strtab_size,.symtab_size,.symtab_entsize,.symtab_table_index_link,.symtab_info,.symtab_alignment,.sbss_type,.sbss_flags,.rel.dyn_type,.rel.plt_type,.rel.plt_flags,.got.plt_type,.got.plt_size,.got.plt_entsize,.got.plt_alignment,STB_LOCAL,dynamic_s_c,STT_OBJECT_STB_GLOBAL,STT_OBJECT_STB_WEAK,STT_NOTYPE_STB_WEAK,STB_WEAK,STT_NOTYPE_STB_LOCAL,STT_FUNC,STT_FUNC_STB_GLOBAL,STT_NOTYPE_STB_GLOBAL,STB_GLOBAL,STT_NOTYPE,STT_OBJECT,STT_FUNC_STB_WEAK,s_STT_FUNC_STB_LOCAL,symbol_tab,s_STT_FUNC_STB_WEAK,s_STT_FUNC,s_STB_LOCAL,s_STT_FUNC_STB_GLOBAL,s_STB_GLOBAL,s_STB_WEAK,s_STT_OBJECT_STB_WEAK,s_STT_OBJECT,s_STT_OBJECT_STB_LOCAL,s_STT_NOTYPE,s_STT_NOTYPE_STB_GLOBAL,s_STT_NOTYPE_STB_WEAK,s_STT_NOTYPE_STB_LOCAL,s_STT_OBJECT_STB_GLOBAL,DYNRELAENT,DYNFINI,DYNPLTRELSZ,DYNVERNEEDNUM,DYNINIT_ARRAY,DYNSTRSZ,DYNSTRTAB,DYNPLTREL,DYNRELENT,DYN,DYNJMPREL,DYNSYMTAB,DYNRPATH,DYNFINI_ARRAYSZ,DYNNEEDED,DYNSYMENT,DYNCOUNT,DYNINIT,DYNRELSZ,DYNINIT_ARRAYSZ,DYNVERNEED,DYNRELASZ,DYNREL,DYNRELA,DYNPLTGOT,DYNHASH,DYNDEBUG,DYNFINI_ARRAY,DYNNULL,R_386_GLOB_DAT,R_386_JUMP_SLOT,R_386_COPY,GOT_SIZE,HASH_SIZE,label,Identification_l
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,1210372,,52,32,5,40,28,25,PROGBITS,9701778.0,32.0,NOBITS,226902.0,32.0,14688.0,0.0,PROGBITS,16740.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1278038.0,0.0,32.0,660.0,2173273.0,1048978.0,16.0,27.0,1219.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,6262,2683,4677,1168,1404,1829,3192,478,1267,390,245,26,31,188,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,895568,,52,32,5,40,28,25,PROGBITS,6855044.0,32.0,NOBITS,210212.0,32.0,13584.0,0.0,PROGBITS,20996.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1115778.0,0.0,32.0,660.0,1397586.0,534880.0,16.0,27.0,1236.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,5185,1840,3984,1166,1539,1831,2098,227,866,373,245,26,31,188,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,50464,,52,32,3,40,10,9,PROGBITS,275202.0,16.0,NOBITS,38148.0,32.0,,,PROGBITS,1046.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,25640.0,0.0,32.0,98.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,57992,,52,32,3,40,16,13,PROGBITS,287826.0,16.0,NOBITS,256.0,32.0,9108.0,0.0,PROGBITS,2194.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,30976.0,0.0,32.0,273.0,29459.0,39300.0,16.0,15.0,223.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,624,48,348,69,285,344,57,3,103,45,19,4,6,9,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,895568,,52,32,5,40,28,25,PROGBITS,6855044.0,32.0,NOBITS,210212.0,32.0,13584.0,0.0,PROGBITS,20996.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1115778.0,0.0,32.0,660.0,1397586.0,534880.0,16.0,27.0,1236.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,5185,1840,3984,1166,1539,1831,2098,227,866,373,245,26,31,188,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 03 00 00 00 00 00 00 00 00,Intel 80386,52,1309516,,52,32,5,40,31,30,PROGBITS,10045458.0,16.0,NOBITS,640956420.0,32.0,69.0,1.0,PROGBITS,9348.0,32.0,,,,,,,,,,,,,,PROGBITS,40.0,4.0,,,,,,,,,PROGBITS,72.0,4.0,PROGBITS,WA,356.0,4.0,4.0,,,PROGBITS,AX,274.0,0.0,4.0,PROGBITS,A,1152896.0,0.0,32.0,820.0,,,,,,,,,,REL,A,PROGBITS,64.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,M,8
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,895568,,52,32,5,40,28,25,PROGBITS,6855044.0,32.0,NOBITS,210212.0,32.0,13584.0,0.0,PROGBITS,20996.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1115778.0,0.0,32.0,660.0,1397586.0,534880.0,16.0,27.0,1236.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,5185,1840,3984,1166,1539,1831,2098,227,866,373,245,26,31,188,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,1207692,,52,32,5,40,28,25,PROGBITS,9651748.0,32.0,NOBITS,226152.0,32.0,16464.0,0.0,PROGBITS,21650.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1280400.0,0.0,32.0,660.0,2119778.0,624790.0,16.0,27.0,1250.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,6181,2565,4605,1196,1444,1873,3036,440,1252,412,248,29,31,188,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,2252672,,52,32,7,40,37,34,NOBITS,3739670.0,16.0,NOBITS,104498.0,32.0,16456.0,0.0,NOBITS,86.0,4.0,NOBITS,584.0,8.0,5.0,4.0,NOBITS,67859.0,NOBITS,38696.0,16.0,5.0,1.0,4.0,NOBITS,40.0,4.0,,,,NOBITS,10304.0,4.0,4.0,4.0,NOBITS,35.0,4.0,NOBITS,WA,4.0,4.0,4.0,NOBITS,25.0,NOBITS,AX,0.0,4.0,4.0,NOBITS,A,1218457.0,0.0,32.0,823.0,170070.0,149856.0,16.0,36.0,953.0,4.0,,,NOBITS,NOBITS,A,NOBITS,2336.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,1560,0,890,835,558,604,3,0,538,496,14,4,3,7,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,2840,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,12800,,64,56,9,64,29,28,PROGBITS,18736.0,16.0,NOBITS,576.0,32.0,,,PROGBITS,64.0,8.0,DYNAMIC,1124.0,16.0,6.0,8.0,STRTAB,661.0,DYNSYM,1608.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,82.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,850.0,16.0,16.0,PROGBITS,A,4896.0,0.0,8.0,600.0,,,,,,,,,,,,PROGBITS,402.0,8.0,8.0,1,27,4,0,1,1,1,21,21,0,25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,22,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,200,52,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,6632,,64,56,9,64,31,28,PROGBITS,1048.0,16.0,NOBITS,8.0,4.0,82.0,1.0,PROGBITS,22.0,8.0,DYNAMIC,1124.0,16.0,6.0,8.0,STRTAB,86.0,DYNSYM,114.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,40.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,50.0,16.0,16.0,PROGBITS,AM,4.0,4.0,4.0,616.0,1319.0,5682.0,24.0,30.0,49.0,8.0,,,,,,PROGBITS,50.0,8.0,8.0,1,3,0,0,1,1,1,1,1,0,1,2,0,0,5,68,0,12,18,7,14,5,0,12,9,13,4,5,4,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,22,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,40,28,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,9032,,64,56,9,64,29,28,PROGBITS,6232.0,16.0,NOBITS,36.0,8.0,,,PROGBITS,374.0,32.0,DYNAMIC,1320.0,16.0,6.0,8.0,STRTAB,2434.0,DYNSYM,4434.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,86.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,1572.0,16.0,16.0,PROGBITS,A,886.0,0.0,8.0,600.0,,,,,,,,,,,,PROGBITS,808.0,8.0,8.0,1,48,0,0,4,4,1,40,40,3,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5,1,26,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,336,56,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,25328,,64,56,9,64,29,28,PROGBITS,83298.0,16.0,NOBITS,260.0,32.0,,,PROGBITS,40.0,8.0,DYNAMIC,1174.0,16.0,6.0,8.0,STRTAB,2073.0,DYNSYM,5184.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,100.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,1924.0,16.0,16.0,PROGBITS,A,2352.0,0.0,8.0,600.0,,,,,,,,,,,,PROGBITS,1032.0,8.0,8.0,1,60,2,0,4,4,1,50,50,3,55,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,3,1,24,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,416,64,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,6984,,64,56,9,64,31,28,PROGBITS,4486.0,16.0,NOBITS,8.0,1.0,82.0,1.0,PROGBITS,22.0,8.0,DYNAMIC,1124.0,16.0,6.0,8.0,STRTAB,263.0,DYNSYM,612.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,40.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,352.0,16.0,16.0,PROGBITS,A,34.0,0.0,4.0,616.0,1649.0,6006.0,24.0,30.0,47.0,8.0,,,,,,PROGBITS,150.0,8.0,8.0,1,11,0,0,1,1,1,9,9,0,9,2,0,0,4,74,0,19,16,15,22,5,0,11,8,13,4,5,4,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,22,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,104,28,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,157612,,52,32,8,40,38,35,NOBITS,128.0,16.0,NOBITS,8.0,4.0,23.0,1.0,NOBITS,8.0,4.0,NOBITS,900.0,8.0,0.0,4.0,NOBITS,2424.0,NOBITS,1672.0,16.0,0.0,1.0,4.0,NOBITS,37.0,4.0,,,,NOBITS,132.0,4.0,0.0,4.0,NOBITS,69.0,4.0,NOBITS,WA,36.0,4.0,4.0,NOBITS,25.0,NOBITS,AX,1124.0,4.0,16.0,NOBITS,A,869.0,0.0,4.0,852.0,5156.0,6152.0,16.0,37.0,60.0,4.0,,,NOBITS,NOBITS,A,NOBITS,292.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,113,0,39,19,34,48,5,0,21,11,12,4,5,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,84,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,99320,,52,32,8,40,37,34,NOBITS,140800.0,16.0,NOBITS,4644.0,64.0,23.0,1.0,NOBITS,36.0,4.0,NOBITS,512.0,8.0,0.0,4.0,NOBITS,1651.0,NOBITS,4384.0,16.0,0.0,1.0,4.0,NOBITS,37.0,4.0,,,,NOBITS,256.0,4.0,0.0,4.0,NOBITS,69.0,4.0,NOBITS,WA,4.0,4.0,4.0,NOBITS,25.0,NOBITS,AX,3.0,4.0,16.0,NOBITS,A,9876.0,0.0,64.0,833.0,12593.0,14176.0,16.0,36.0,102.0,4.0,,,NOBITS,NOBITS,A,NOBITS,598.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,235,0,121,43,105,126,7,2,43,24,12,4,5,3,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,100,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,45260,,52,32,3,40,10,9,PROGBITS,267810.0,16.0,NOBITS,5.0,32.0,,,PROGBITS,264.0,4.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,8768.0,0.0,32.0,98.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,1242568,,52,32,3,40,31,28,PROGBITS,9857299.0,32.0,NOBITS,2651474.0,32.0,18324.0,0.0,PROGBITS,160868.0,32.0,,,,,,,,,,,,,,PROGBITS,39.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,132.0,4.0,4.0,,,,,,,,PROGBITS,A,1054754.0,0.0,32.0,850.0,2381065.0,1114464.0,16.0,30.0,845.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,6885,3206,5329,737,1797,2305,3735,510,1318,323,130,23,19,88,485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,7040,,64,56,9,64,31,28,PROGBITS,902.0,16.0,NOBITS,36.0,8.0,82.0,1.0,PROGBITS,53.0,8.0,DYNAMIC,1124.0,16.0,6.0,8.0,STRTAB,86.0,DYNSYM,114.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,40.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,50.0,16.0,16.0,PROGBITS,A,35.0,0.0,8.0,616.0,1665.0,6258.0,24.0,30.0,47.0,8.0,,,,,,PROGBITS,50.0,8.0,8.0,1,3,0,0,1,1,1,1,1,0,1,2,0,0,4,78,0,11,16,7,26,5,0,23,8,13,4,5,4,15,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,22,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,40,28,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,79816,,64,56,3,64,15,12,PROGBITS,0.0,16.0,NOBITS,161028.0,32.0,10128.0,0.0,PROGBITS,8306.0,32.0,,,,,,,,,,,,,,PROGBITS,20.0,1.0,,,,,,,,,PROGBITS,25.0,1.0,,,,,,,,,,,,,PROGBITS,A,87428.0,0.0,32.0,258.0,34903.0,95346.0,24.0,14.0,256.0,8.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,728,59,410,73,334,405,67,3,118,48,17,4,5,8,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,103072,,52,32,3,40,16,13,PROGBITS,334088.0,16.0,NOBITS,107497074.0,32.0,12324.0,0.0,PROGBITS,22166.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,266328.0,0.0,32.0,273.0,36885.0,73728.0,16.0,15.0,266.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,750,52,416,77,347,424,60,3,127,51,18,4,5,9,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,253344,,64,56,9,64,30,29,PROGBITS,1152838.0,16.0,NOBITS,329576.0,32.0,,,PROGBITS,82532.0,32.0,DYNAMIC,1174.0,16.0,6.0,8.0,STRTAB,6434.0,DYNSYM,14610.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,544.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,8488.0,16.0,16.0,PROGBITS,A,525601.0,0.0,32.0,628.0,,,,,,,,,,,,PROGBITS,4224.0,8.0,8.0,1,163,8,2,4,6,1,145,145,3,156,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,3,1,24,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1088,220,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,965476,,52,32,5,40,28,25,PROGBITS,7620160.0,32.0,NOBITS,210262.0,32.0,13968.0,0.0,PROGBITS,21248.0,32.0,,,,,,,,,,,,,,PROGBITS,38.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,146.0,4.0,4.0,,,,,,,,PROGBITS,A,1182086.0,0.0,32.0,660.0,1476505.0,554792.0,16.0,27.0,1276.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,5483,2017,4224,1202,1595,1897,2290,242,920,402,245,26,31,188,276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,57704,,52,32,3,40,16,13,PROGBITS,288022.0,16.0,NOBITS,256.0,32.0,9108.0,0.0,PROGBITS,1892.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,30326.0,0.0,32.0,273.0,29462.0,39300.0,16.0,15.0,223.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,624,48,348,69,285,344,57,3,103,45,19,4,6,9,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,13320,,64,56,9,64,29,28,PROGBITS,9044.0,16.0,NOBITS,72.0,8.0,,,PROGBITS,1046.0,32.0,DYNAMIC,1298.0,16.0,6.0,8.0,STRTAB,2128.0,DYNSYM,4224.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,114.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,1398.0,16.0,16.0,PROGBITS,A,4693.0,0.0,16.0,600.0,,,,,,,,,,,,PROGBITS,772.0,8.0,8.0,1,45,0,0,4,4,1,37,37,3,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,4,1,25,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,312,72,B,12
7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,64,209416,,64,56,9,64,30,29,PROGBITS,1316165.0,16.0,NOBITS,17024.0,32.0,,,PROGBITS,10564.0,32.0,DYNAMIC,1348.0,16.0,6.0,8.0,STRTAB,9367.0,DYNSYM,17184.0,24.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,86.0,0.0,5.0,8.0,PROGBITS,38.0,4.0,PROGBITS,WA,100.0,8.0,8.0,PROGBITS,40.0,PROGBITS,AX,9736.0,16.0,16.0,PROGBITS,A,161027.0,0.0,32.0,625.0,,,,,,,,,,,,PROGBITS,4896.0,8.0,8.0,1,180,7,0,5,5,1,164,164,3,174,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,6,1,27,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1384,56,B,12
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,49356,,52,32,3,40,10,9,PROGBITS,279440.0,16.0,NOBITS,5480.0,32.0,,,PROGBITS,264.0,4.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,10564.0,0.0,32.0,98.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,553480,,52,32,5,40,28,25,PROGBITS,4399240.0,16.0,NOBITS,156562.0,32.0,4184.0,0.0,PROGBITS,10368.0,32.0,,,,,,,,,,,,,,PROGBITS,40.0,4.0,,,,,,,,,PROGBITS,35.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,551286.0,0.0,32.0,660.0,209987.0,227364.0,16.0,27.0,914.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,2364,240,1591,870,873,1150,280,18,561,286,148,20,22,106,257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M,0
7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,52,69516,,52,32,3,40,16,13,PROGBITS,332342.0,16.0,NOBITS,107497074.0,32.0,10608.0,0.0,PROGBITS,2148.0,32.0,,,,,,,,,,,,,,PROGBITS,35.0,1.0,,,,,,,,,PROGBITS,40.0,1.0,,,,,,,,,,,,,PROGBITS,A,,0.0,32.0,273.0,34853.0,71318.0,16.0,15.0,261.0,4.0,,,,,,PROGBITS,18.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,731,52,409,75,340,410,60,3,118,49,18,4,5,9,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M,0
